Company,Title,Track,Location,Region,Tier,Salary,Flags,Posted_Age,WorkModel,Source,URL
Susquehanna International Group (SIG),"New Grad: Software Developer, Sprc",Software,"Ardmore, PA",US,Quant/HFT (top salary),,,Sep 12,,vansh,https://careers-sig.icims.com/jobs/9716/job?mobile=true&needsRedirect=false
Tower Research Capital,"New Grad: C++ Software Engineer, MTL",Software,"Montreal, Canada",Intl,Quant/HFT (top salary),,,May 03,,vansh,https://tower-research.com/open-positions/?gh_jid=6855851
TransMarket Group,Junior Quantitative Trader,Software,"Chicago, IL",US,Quant/HFT (top salary),,,7d,,simplify:Quant,https://job-boards.greenhouse.io/transmarketgroup/jobs/5151574007?gh_jid=5151574007
Two Sigma,Quantitative Software Engineer,Software,"New York, United States",US,Quant/HFT (top salary),,,May 22,Hybrid,jobright:ENG@hist,https://jobright.ai/jobs/info/68ce6c68846f0b04af679b3a
Two Sigma,"Software Engineer, Modeling Engineering",Software,"New York, United States",US,Quant/HFT (top salary),,,May 21,Hybrid,jobright:SW@hist,https://jobright.ai/jobs/info/690e5b98221b890c2780d204
Two Sigma,Quantitative Software Engineer: Quantitative Components,Software,"New York, United States",US,Quant/HFT (top salary),,,May 16,Hybrid,jobright:SW@hist,https://jobright.ai/jobs/info/68ca505d06a34016008c67c7
Two Sigma,"Software Engineer, Enterprise Platform Engineering",Software,"New York, United States",US,Quant/HFT (top salary),,,May 06,Hybrid,jobright:SW@hist,https://jobright.ai/jobs/info/68dedcb444d32141e0c0329d
Two Sigma,"Software Engineer, Trading Engineering",Software,"New York, United States",US,Quant/HFT (top salary),,,May 05,Hybrid,jobright:SW@hist,https://jobright.ai/jobs/info/68cd5e341ad6b16f02898d01
Virtu Financial,Software Engineer - Desktop Frontend Developer (C#/Winforms),Software,"New York, United States",US,Quant/HFT (top salary),,,May 04,On Site,jobright:SW@hist,https://jobright.ai/jobs/info/69fabe23e156000841153332
Virtual Service Operations,Junior Power Platform Developer,Software,Fully Remote,US,Quant/HFT (top salary),,,Apr 23,Remote,jobright:ENG@hist,https://jobright.ai/jobs/info/69eab5f6dc35f7132c4ab9bf
Virtual Service Operations,Junior Power Platform Developer,Software,United States,US,Quant/HFT (top salary),,,Apr 23,Remote,jobright:SW@hist,https://jobright.ai/jobs/info/69eb257616b2612c2a1192a0
VirtueTech Recruitment Group,"Junior C# .NET Developer / Energy Trading / ETRM / £60,000 / London (Hybrid)",Software,"Greater London, England, United Kingdom",US,Quant/HFT (top salary),,,Jun 09,Hybrid,jobright:SW,https://jobright.ai/jobs/info/6a28354b7061b51a3a5f4183
Virtusa,Associate Engineer - Technology (AI/ML),Software,"New York, NY",US,Quant/HFT (top salary),,,Jun 04,Hybrid,jobright:ENG@hist,https://jobright.ai/jobs/info/6a2236287c30cc2cc516dd1d
Andes 晶心科技,CPU 架構工程師 (RISC-V microarchitecture),RTL / ASIC Design,新竹市,TW,Semiconductor (TW/global),,,,,agent:TW-sweep,https://www.104.com.tw/job/6glyj
Egis 神盾,數位IC設計工程師(子公司神煜電子) (RTL/synthesis/DFT flow),RTL / ASIC Design,新北新店,TW,Semiconductor (TW/global),,,,,agent:TW-sweep,https://m.104.com.tw/job/79eax
Faraday 智原,高速傳輸介面數位IC設計工程師,RTL / ASIC Design,新竹,TW,Semiconductor (TW/global),,,,,agent:TW-sweep,https://www.104.com.tw/job/6gdoo
Faraday 智原,SoC數位IC設計工程師,RTL / ASIC Design,新竹市,TW,Semiconductor (TW/global),,,,,agent:TW-sweep,https://www.104.com.tw/job/36bk0
GUC 創意電子,G240060-Chip Application Front-End Engineer (SDC/STA/low-power) — 校園徵才,RTL / ASIC Design,新竹,TW,Semiconductor (TW/global),,,entry:校園徵才,,agent:TW-sweep,https://program.104.com.tw/NCKU/job/9503281
Himax 奇景光電,數位IC設計工程師(新竹)(I7),RTL / ASIC Design,新竹,TW,Semiconductor (TW/global),,,,,agent:TW-sweep,https://www.104.com.tw/job/6hajj
M31 円星,數位IC設計工程師 (MIPI/PCIe/SATA/USB controller) — 經歷不拘,RTL / ASIC Design,竹北,TW,Semiconductor (TW/global),,,entry:經歷不拘,,agent:TW-sweep,https://www.104.com.tw/job/6m6dd
Novatek 聯詠,【研發替代役/預聘】數位IC設計工程師 (台南),RTL / ASIC Design,台南,TW,Semiconductor (TW/global),,,entry:研替/預聘 應屆碩博,,agent:TW-sweep,https://openhouse.osa.nycu.edu.tw/company/detail/84149955/
Novatek 聯詠,數位IC設計工程師 (I62) (CAR DVR/IPCAM SoC),RTL / ASIC Design,新竹市,TW,Semiconductor (TW/global),,,,,agent:TW-sweep,https://www.104.com.tw/job/2vjh6
Phison 群聯,數位IC設計工程師8301,RTL / ASIC Design,苗栗竹南,TW,Semiconductor (TW/global),,,,,agent:TW-sweep,https://www.104.com.tw/job/6m7rw
Realtek 瑞昱,數位IC設計工程師M4 (Verilog/Verdi/LEC/Spyglass/STA) — 經歷不拘,RTL / ASIC Design,新竹市,TW,Semiconductor (TW/global),,,entry:經歷不拘,,agent:TW-sweep,https://m.104.com.tw/job/6arzm
Realtek 瑞昱,數位IC設計工程師M1,RTL / ASIC Design,新竹市,TW,Semiconductor (TW/global),,,,,agent:TW-sweep,https://www.104.com.tw/job/73w3x
Silicon Motion 慧榮,數位IC設計工程師(SSD)-竹北,RTL / ASIC Design,竹北,TW,Semiconductor (TW/global),,,,,agent:TW-sweep,https://www.104.com.tw/job/4b2uq
Andes 晶心科技,CPU Verification Engineer (RISC-V) — all levels,Design Verification,新竹市,TW,Semiconductor (TW/global),,,entry:all levels,,agent:TW-sweep,https://www.104.com.tw/job/6jewb
ASMedia 祥碩,IC驗證工程師(系統測試),Design Verification,新北新店,TW,Semiconductor (TW/global),,,,,agent:TW-sweep,https://www.104.com.tw/job/348h6
GUC 創意電子,G240063-Design Verification Engineer,Design Verification,新竹市,TW,Semiconductor (TW/global),,,,,agent:TW-sweep,https://www.104.com.tw/job/8htxd
Novatek 聯詠,【台南】Design Verification Engineer — 研替/預聘,Design Verification,台南,TW,Semiconductor (TW/global),,,entry:研替/預聘,,agent:TW-sweep,https://openhouse.osa.nycu.edu.tw/company/detail/84149955/
Phison 群聯,軟體開發工程師/設計驗證工程師0608B,Design Verification,苗栗竹南,TW,Semiconductor (TW/global),,,,,agent:TW-sweep,https://www.104.com.tw/job/69vwf
Realtek 瑞昱,115年度研發替代役&預聘_應屆畢業人才-數位IC驗證工程師,Design Verification,新竹市東區,TW,Semiconductor (TW/global),,,entry:應屆碩博/研替&預聘,,agent:TW-sweep,https://www.1111.com.tw/job/130312653
Realtek 瑞昱,CPU數位IC驗證工程師 (testbench/SVA/UVM),Design Verification,新竹市,TW,Semiconductor (TW/global),,,,,agent:TW-sweep,https://m.104.com.tw/job/719tw
Realtek 瑞昱,數位IC驗證工程師R1,Design Verification,新竹市,TW,Semiconductor (TW/global),,,,,agent:TW-sweep,https://www.104.com.tw/job/4itlg
GUC 創意電子,G250003-DFT Engineer (IP) — 校園徵才,DFT / Silicon Test,新竹,TW,Semiconductor (TW/global),,,entry:校園徵才,,agent:TW-sweep,https://program.104.com.tw/NCKU/job/14480805
GUC 創意電子,DFT EDA Engineer,DFT / Silicon Test,新竹市,TW,Semiconductor (TW/global),,,,,agent:TW-sweep,https://www.104.com.tw/job/5kvf5
Novatek 聯詠,DFT Engineer,DFT / Silicon Test,新竹縣,TW,Semiconductor (TW/global),,,,,agent:TW-sweep,https://www.104.com.tw/job/2op4n
Phison 群聯,數位IC設計工程師 (DFT) (DFT insertion/ATPG),DFT / Silicon Test,苗栗竹南,TW,Semiconductor (TW/global),,,,,agent:TW-sweep,https://www.104.com.tw/job/6kn6z
Realtek 瑞昱,115年度研發替代役&預聘_應屆畢業人才-可測試設計(DFT)工程師,DFT / Silicon Test,新竹市東區,TW,Semiconductor (TW/global),,,entry:應屆碩博/研替&預聘,,agent:TW-sweep,https://www.1111.com.tw/job/130312584
Realtek 瑞昱,可測試設計(DFT)工程師,DFT / Silicon Test,新竹市,TW,Semiconductor (TW/global),,,,,agent:TW-sweep,https://www.104.com.tw/job/1wpce
ASMedia 祥碩,"韌體設計工程師 (embedded SoC, C, storage FW尤佳)",Firmware / Embedded,新北新店,TW,Semiconductor (TW/global),,,,,agent:TW-sweep,https://www.104.com.tw/jobs/search/?keyword=%E7%A5%A5%E7%A2%A9
Phison 群聯,韌體工程師08 — 經驗不拘,Firmware / Embedded,苗栗竹南,TW,Semiconductor (TW/global),,,entry:經驗不拘,,agent:TW-sweep,https://www.104.com.tw/job/6gzhi
Phison 群聯,韌體工程師0601-台北辦公室,Firmware / Embedded,台北,TW,Semiconductor (TW/global),,,,,agent:TW-sweep,https://www.104.com.tw/job/4ph36
Phison 群聯,PCIe Gen4/5 SSD 韌體工程師D2,Firmware / Embedded,苗栗竹南,TW,Semiconductor (TW/global),,,,,agent:TW-sweep,https://www.104.com.tw/job/6fy8l
Realtek 瑞昱,Monitor韌體工程師(內湖) — 經歷不拘,Firmware / Embedded,台北內湖,TW,Semiconductor (TW/global),,,entry:經歷不拘,,agent:TW-sweep,https://m.104.com.tw/job/26hkk
Realtek 瑞昱,Switch/Router/Gateway軟韌體設計工程師,Firmware / Embedded,新竹市,TW,Semiconductor (TW/global),,,,,agent:TW-sweep,https://m.104.com.tw/job/22ey7
Silicon Motion 慧榮,SSD韌體工程師-新店,Firmware / Embedded,新北新店,TW,Semiconductor (TW/global),,,,,agent:TW-sweep,https://www.104.com.tw/job/3wx8t
Sunplus 凌陽,系統韌體工程師(AP0390),Firmware / Embedded,新竹縣,TW,Semiconductor (TW/global),,,,,agent:TW-sweep,https://www.104.com.tw/job/71akj
Egis 神盾,新竹:系統研發工程師,Hardware (general),新竹市,TW,Semiconductor (TW/global),,,,,agent:TW-sweep,https://www.104.com.tw/job/6ozus
eMemory 力旺,產品測試工程師 Product Testing Engineer (eNVM測試/驗證),Hardware (general),竹北,TW,Semiconductor (TW/global),,,,,agent:TW-sweep,https://www.104.com.tw/job/52v3y
Faraday 智原,系統相容性驗證工程師 (USB/SATA/PCIe/MIPI),Hardware (general),新竹市,TW,Semiconductor (TW/global),,,,,agent:TW-sweep,https://m.104.com.tw/job/76u04
M31 円星,記憶體設計工程師 (SRAM/compiler),Hardware (general),竹北,TW,Semiconductor (TW/global),,,,,agent:TW-sweep,https://www.104.com.tw/job/3ipg2
Silicon Motion 慧榮,IC實體設計(APR)工程師-竹北,Hardware (general),竹北,TW,Semiconductor (TW/global),,,,,agent:TW-sweep,https://www.104.com.tw/job/445o9
Sunplus 凌陽,系統應用工程師(AP0730) (HDMI/USB-IF認證/模組驗證),Hardware (general),新竹市,TW,Semiconductor (TW/global),,,,,agent:TW-sweep,https://www.104.com.tw/job/4j0jo
Andes 晶心科技,Linux Kernel Engineer / 軟體工程師,Software,新竹市,TW,Semiconductor (TW/global),,,,,agent:TW-sweep,https://www.104.com.tw/job/6nqa4
Andes 晶心科技,Toolchain Engineer / Andes Custom Extension,Software,新竹市,TW,Semiconductor (TW/global),,,,,agent:TW-sweep,https://www.104.com.tw/job/2042v
Base-2 Solutions,Software Engineer,Software,"Annapolis Junction, MD",US,Semiconductor (TW/global),,us-citizenship,Mar 25,,vansh,https://phh.tbe.taleo.net/phh01/ats/careers/v2/viewRequisition?org=BASESOLU&cws=37&rid=330&src=LinkedIn&jr_id=69c44ae133eecf3107948246
Base-2 Solutions,Junior Software Engineer with Security Clearance,Software,"Annapolis Junction, MD",US,Semiconductor (TW/global),,,Apr 30,On Site,jobright:SW@hist,https://jobright.ai/jobs/info/69f6d43781706a5bd216a934
Baselayer,Data Engineer,Software,"San Francisco, CA",US,Semiconductor (TW/global),,,Apr 03,Hybrid,jobright:ENG@hist,https://jobright.ai/jobs/info/69cff2bf891d7b11cfcd75ac
Basement Kings USA,In-House Entrepreneur – AI & Technology Innovation,Software,"Roanoke, VA",US,Semiconductor (TW/global),,,May 04,On Site,jobright:ENG@hist,https://jobright.ai/jobs/info/69fa3a6adb88714bcdfc1d35
Baseten,Account Executive - AI Native: Startups,Software,"New York, NY",US,Semiconductor (TW/global),,,Jun 01,Hybrid,jobright:ENG@hist,https://jobright.ai/jobs/info/69be24f3393a1008f74405fb
Baseten,Account Executive - AI Native: Startups,Software,"San Francisco, CA",US,Semiconductor (TW/global),,,Jun 01,Hybrid,jobright:ENG@hist,https://jobright.ai/jobs/info/699f46b3ce78e77b4fe517d5
Baseten,Applied AI Inference Engineer,Software,"San Francisco, CA",US,Semiconductor (TW/global),,,Jun 01,Remote,jobright:ENG@hist,https://jobright.ai/jobs/info/69e7db2658811370cb11ec8f
Baseten,Account Executive - AI Native: Startups,Software,San Francisco,US,Semiconductor (TW/global),,,Jun 01,Hybrid,jobright:ENG@hist,https://jobright.ai/jobs/info/6a1850a0abc8f63abac76b3a
Baseten,AI Solutions Engineer,Software,"New York, NY",US,Semiconductor (TW/global),,,Jun 01,Hybrid,jobright:ENG@hist,https://jobright.ai/jobs/info/69e8057e3aa0c4796439d2cb
Baseten,Applied AI Inference Engineer,Software,"New York, NY",US,Semiconductor (TW/global),,,Jun 01,Remote,jobright:ENG@hist,https://jobright.ai/jobs/info/69e804f8e0cd471b2f12ecdc
Baseten,Software Engineer - Infrastructure,Software,"San Francisco, CA",US,Semiconductor (TW/global),,,May 21,Hybrid,jobright:ENG@hist,https://jobright.ai/jobs/info/699f3fc981476f6176b8e56e
Baseten,AI Solutions Engineer,Software,"San Francisco, CA",US,Semiconductor (TW/global),,,Apr 21,Hybrid,jobright:ENG@hist,https://jobright.ai/jobs/info/69e7db2e0a6e09555302c8b7
Baseten,Software Engineer - Core Product,Software,"San Francisco, CA",US,Semiconductor (TW/global),,,May 23,Hybrid,jobright:SW@hist,https://jobright.ai/jobs/info/69a76eb176bbe83d3afad287
Chase,Securitized Products Group - Quantitative Strategist (ML / LLM) - Tax Oriented Investment Associate,Software,"10 S Dearborn St, Chicago, IL, 60603, US",US,Semiconductor (TW/global),,,May 22,On Site,jobright:ENG@hist,https://jobright.ai/jobs/info/6a10551f69bd827926aed7a7
Chase,Risk Management - Quant Modeling Associate,Software,"545 Washington Blvd, Jersey City, NJ, 07310, US",US,Semiconductor (TW/global),,,May 15,On Site,jobright:ENG@hist,https://jobright.ai/jobs/info/6a07376d939a5f01db94d5a1
Chase,"AWM: Investment Research, AI and Automation Associate",Software,"270 Park Ave, New York, NY, 10017, US",US,Semiconductor (TW/global),,,May 07,On Site,jobright:ENG@hist,https://jobright.ai/jobs/info/69fd19b4666f063d3d6d3501
Chase,"Associate, Automation Testing Java Developer",Software,"880 Powder Mill Rd, Wilmington, DE, 19803, US",US,Semiconductor (TW/global),,,Apr 30,On Site,jobright:SW@hist,https://jobright.ai/jobs/info/69f393fcc78b9e4518956448
Chase,Software Engineer [Multiple Positions Available],Software,"575 Washington Blvd, Jersey City, NJ, 07310, US",US,Semiconductor (TW/global),,,Apr 13,On Site,jobright:SW@hist,https://jobright.ai/jobs/info/69e13525acc736112f5c25c0
Cleveland-Cliffs,AI Cybersecurity Engineer,Software,"Corporate Headquarters, US",US,Semiconductor (TW/global),,,Jun 05,On Site,jobright:ENG,https://jobright.ai/jobs/info/69f0b8d5ecbc8c2f73200d63
Faraday Future,Data Engineer (Agent Systems),Software,"El Segundo, CA-HQ",US,Semiconductor (TW/global),,,May 29,On Site,jobright:ENG@hist,https://jobright.ai/jobs/info/6a1912f117492d3a389bbdf8
Faraday Future,"Specialist, Content AI Tool Application",Software,"El Segundo, California, United States",US,Semiconductor (TW/global),,,May 29,On Site,jobright:ENG@hist,https://jobright.ai/jobs/info/6a1912fdc2a87d6cd3df6e11
Faraday Future,Data Engineer (Agent Systems),Software,"El Segundo, California, United States",US,Semiconductor (TW/global),,,May 29,On Site,jobright:ENG@hist,https://jobright.ai/jobs/info/6a1912ee17492d3a389bbdf6
Faraday Future,"Specialist, Content AI Tool Application",Software,"El Segundo, CA-HQ",US,Semiconductor (TW/global),,,May 29,On Site,jobright:ENG@hist,https://jobright.ai/jobs/info/6a1912fdc2a87d6cd3df6e12
Faraday Future,AI Operations Specialist / AI Native Operator,Software,"Los Angeles, CA",US,Semiconductor (TW/global),,,May 27,On Site,jobright:ENG@hist,https://jobright.ai/jobs/info/6a17559a5b0a497d5210b5a9
Faraday Future,AI Operations Specialist / AI Native Operator,Software,"El Segundo, CA-HQ",US,Semiconductor (TW/global),,,May 27,On Site,jobright:ENG@hist,https://jobright.ai/jobs/info/6a17197cd6a04f21602e2d0b
Faraday Future,AI Operations Specialist / AI Native Operator,Software,"El Segundo, California, United States",US,Semiconductor (TW/global),,,May 27,On Site,jobright:ENG@hist,https://jobright.ai/jobs/info/6a171977d6a04f21602e2d08
"FinQuery, Formerly LeaseQuery",AI Systems Engineer,Software,"Atlanta, GA",US,Semiconductor (TW/global),,,May 08,Hybrid,jobright:ENG@hist,https://jobright.ai/jobs/info/69fe6aa6f363bc4dc339eb6d
Himax 奇景光電,H_演算法設計工程師(台南) (影像演算法+韌體),Software,台南新市,TW,Semiconductor (TW/global),,,,,agent:TW-sweep,https://www.104.com.tw/job/6se6x
Instabase,Full-stack Software Engineer (New Grad),Software,"San Francisco, CA",US,Semiconductor (TW/global),,,May 23,Hybrid,jobright:SW@hist,https://jobright.ai/jobs/info/6a1161ec83d714428982b4a1
Instabase,Full-stack Software Engineer (New Grad),Software,San Francisco,US,Semiconductor (TW/global),,,May 23,Hybrid,jobright:SW@hist,https://jobright.ai/jobs/info/6a1161ec83d714428982b4a2
Instabase,Full-stack Software Engineer (New Grad),Software,United States,US,Semiconductor (TW/global),,,May 23,Remote,jobright:SW@hist,https://jobright.ai/jobs/info/6a1161ec83d714428982b4a0
JPMorganChase,"Associate, Automation Testing Java Developer",Software,"880 Powder Mill Rd, Wilmington, DE, 19803, US",US,Semiconductor (TW/global),,,Jun 05,On Site,jobright:SW,https://jobright.ai/jobs/info/69f393fbc78b9e451895643e
JPMorganChase,Securitized Products Group - Quantitative Strategist (ML / LLM) - Tax Oriented Investment Associate,Software,"10 S Dearborn St, Chicago, IL, 60603, US",US,Semiconductor (TW/global),,,May 22,On Site,jobright:ENG@hist,https://jobright.ai/jobs/info/6a105ac969bd827926aed97b
JPMorganChase,Risk Management - Quant Modeling Associate,Software,"545 Washington Blvd, Jersey City, NJ, 07310, US",US,Semiconductor (TW/global),,,May 15,On Site,jobright:ENG@hist,https://jobright.ai/jobs/info/6a073b2aa203b1052e438c36
JPMorganChase,"AWM: Investment Research, AI and Automation Associate",Software,"270 Park Ave, New York, NY, 10017, US",US,Semiconductor (TW/global),,,May 07,On Site,jobright:ENG@hist,https://jobright.ai/jobs/info/69fd0ab3938a651755f98a7d
JPMorganChase,Software Engineer [Multiple Positions Available],Software,"Jersey City, NJ",US,Semiconductor (TW/global),,,Apr 06,On Site,jobright:ENG@hist,https://jobright.ai/jobs/info/69d46789366bb95ba553d242
Kaseware,Associate Software Engineer,Software,"Denver, CO",US,Semiconductor (TW/global),,,May 20,Hybrid,jobright:SW@hist,https://jobright.ai/jobs/info/69f1182e8d8d624381a9a59b
Laserfiche,Software Engineer,Software,"Long Beach, United States",US,Semiconductor (TW/global),,,Jun 01,Hybrid,jobright:SW@hist,https://jobright.ai/jobs/info/6a1e06d0c2a87d6cd3e0f930
Major League Baseball (MLB),Associate Software Engineer,Software,"San Francisco, CA",US,Semiconductor (TW/global),,,Jun 09,On Site,jobright:SW,https://jobright.ai/jobs/info/69efda104b0fa35a7078c23a
Major League Baseball (MLB),"Associate Software Engineer, Web Platform Architecture",Software,"New York, NY",US,Semiconductor (TW/global),,,May 20,On Site,jobright:SW@hist,https://jobright.ai/jobs/info/6a0dfda083d71442898147b9
